I am very ashamed of myself about what I have done .	我 對 自己 的 作為 很 內疚 .
I wish I were an only child .	我 要是 个 独子 就 好 了 .
I would like to know her name .	我 想 知道 她 的 名字 .
I was bored with his old jokes .	我 厌倦 了 他 的 老 笑话 .
I began running .	我 開始 跑 .
You might have heard of it .	你 可能 听说 过 .
I go to school by subway .	我 搭 地铁 上学 .
People rely too much on phones these days .	現代 人 太 仰賴 手機 .
Skating is one of my hobbies .	溜冰 是 我 的 嗜好 之一 .
There is something strange about Tom today .	今天 汤姆 有点 奇怪 .
Their contract is to run out at the end of this month .	他们 的 合同 在 这个 月底 到期 .
You told Tom you could do that , did not you ?	你 告诉 汤姆 你 可以 做到 ,   是 吗 ？
My parents will not let me go out with boys .	我 父母 不让 我 和 男生 约会 .
Pork does not agree with me .	猪肉 不 适合 我 .
I cannot speak Mandarin well .	我 的 中文 說 得 不好 .
I can not go with you today because I am very busy .	今天 我 太 忙 了 ,   没法 和 你 一起 去 .
He did not know that .	他 不 知道 .
School begins on April the tenth .	學校 在 四月 十日 開學 .
She borrowed a saw from the farmer .	她 向 農夫 借 了 一把 鋸子 .
I can do without his help .	沒有 他 的 幫助 我 也 能 做 .
My mother is in the hospital now .	我 媽媽 現在 在 醫院 .
Spring is coming soon .	春天 就要 来 了 .
My throat feels dry .	我 喉咙 很 干 .
Respect for law is fundamental to our society .	尊重 法律 是 我們 社會 的 基礎 .
I have to iron my shirt .	我 必須 熨 我 的 襯衫 .
My plan is to buy a car .	我 打算 買輛 車 .
He has no eye for women .	他 對 女人 沒有 眼光 .
They are jealous of our success .	她们 嫉妒 我们 的 成功 .
The economy is picking up .	经济 在 复苏 之中 .
Mary has beautiful brown eyes .	玛丽 的 褐色 眼睛 很美 .
All of the milk was spilled .	所有 的 牛奶 都 灑 出去 了 .
He runs .	他 跑 .
Having a slight headache , I went to bed early .	因為 我 有 點 頭 疼 ,   所以 我 早早 上床 睡覺 .
He gave correct answers to the questions .	他 對 這個 問題 給 了 正確 的 答案 .
Speaking in French is fun .	说 法语 很 有趣 .
They say she and her husband can not agree on anything .	他們 說 她 和 她 的 丈夫 不 可能 對 任何 事 達成 協議 .
Tomorrow , he will land on the moon .	明天 ,   他 将 登上 月球 .
They are in danger .	他們 有 危險 .
I want to become a singer .	我 想 當 歌手 .
Her house is at the foot of a mountain .	她家 在 一座 山 的 山脚下 .
He gave me food and money as well .	他 给 了 我 食物 和 钱 .
I am a university student .	我 是 个 大学生 .
Tom claims he does not remember .	湯姆聲 稱 他 不 記得 了 .
Is ten thousand yen enough ?	一 万日元 够 吗 ？
What do you usually do on Sundays ?	你 週日 通常 做 什麼 ?
My sister has a nice piano .	我 妹妹 有 架 漂亮 的 钢琴 .
What is the idea behind that ?	那 背后 是 什么 意思 ？
The typhoon caused the river to flood .	颱 風 造成 了 河水 氾 濫 .
Tom has never been willing to help us before .	湯姆 以前 從 不 這樣 願 意 幚 我 們 .
The crow flew away .	這 隻 烏鴉 飛 走 了 .
I think Tom is still alive .	我 認為 湯姆 還 活著 .
Where are the shoes ?	鞋子 在 哪儿 ？
You can not use this washing machine .	您 不能 使用 這 台 洗衣 機 .
It was really special .	它 真 特別 .
We arrived at a small town in Hokkaido .	我们 到达 了 北海道 的 一个 小镇 .
I will not be fooled .	我 不会 上当 的 .
You should know that is impossible .	你 应该 知道 这 是 不 可能 的 .
It came to nothing .	这 没有 结果 .
Are they all like this ?	他们 都 像 这 一样 吗 ？
The family eats breakfast on the balcony .	一家人 在 陽 臺 上 吃 早 飯 .
Luckily he had enough money to pay the bill .	幸运 的 是 他 有 足够 的 钱 来 付账 .
This is a book about stars .	这 是 本 关于 星星 的 书 .
Some of the bluest water in the world is found in Crater Lake .	一些 世界 上 最 藍 的 水 在 火山湖 .
My uncle comes to see me from time to time .	我 叔叔 偶爾 來看 我 .
I can not make an exception .	我 不能 破例 .
My parents live in Australia .	我 的 父母 住 在 澳大利亚
Something is wrong with my camera .	我 的 相機 壞 了 .
Please buy a tube of toothpaste .	請買 條 牙膏 吧 .
There is nothing to forgive .	没什么 可 原谅 的 .
Our library is on the third floor .	我們 的 圖書館 在 三 樓 .
I did not even know Tom had left .	我 甚至 不 知道 湯姆 離開 了 .
He traveled on business .	他 旅行 洽商 .
Do you know who they are ?	你 知道 他們 是 誰 嗎 ?
J.F. Kennedy was buried in Arlington Cemetery .	约翰 甘迺迪 被 安葬 在 阿靈頓 公墓 .
I thought she was going to kill me .	我 認為 她 要 殺 我 .
I can not remember his name .	我 不 記得 他 的 名字 .
I wonder what she really means .	我自 問 她 真正 的 意思 是 什麼 .
I should have chosen a shorter username .	我 该 用 短 一点 的 用户名 的 .
My canary was killed by a cat .	我 的 金絲雀被一 隻 貓 殺 死 了 .
Looks like today will be a long day .	看来 今天 会 是 漫长 的 一天 啊 .
I am here to assist you .	我 來 協助 你 .
The teacher has a great influence on his pupils .	这个 教授 对 他 的 学生 有 很大 的 影响力 .
Tom is in the hospital waiting room .	汤姆 在 医院 的 等候 室 .
Would you please wait for a few minutes ?	请 您 等 几分钟 好 吗 ？
Why can not we have pizza ?	为什么 我们 不能 要 比萨 ？
Let is be realistic .	現實 點 吧 .
I am humble .	我 是 谦虚 的 .
I could not make myself understood .	我 無法 讓 別人 了解 我 的 意思 .
This theory is very controversial .	这个 理论 很 有 争议 .
As you sow , so will you reap .	种瓜得瓜 ,   种豆得豆 .
How was the meeting yesterday ?	昨天 的 会议 怎么样 ？
The children are having fun in the park .	孩子 們 在 公 園 裏 玩耍 .
Children depend on their parents for food , clothing and shelter .	孩子 们 的 衣食住行 靠 的 是 他们 的 父母 .
A fire broke out last night and three houses were burnt down .	昨晚 發生 了 一場 火災 ,   三棟 房屋 被 燒毀 了 .
We still have more time .	我們 仍然 有 更 多 的 時間 .
Tom will not be coming .	汤姆 不会 来 了 .
You seem like a very smart person .	你 看起来 像 一个 聪明人 .
Are not you happy ?	你 不快 樂 嗎 ?
Compared with her sister , she is not very punctual .	與 她 的 妹妹 相比 ,   她 不是 很 準 時 .
We have no reason to be ashamed .	我们 没理由 害臊 .
We &apos;d better talk .	我们 谈谈 比较 好 .
I paid the bill .	我 买 了 单 .
What kind of meal did you eat ?	您 吃 了 什麼樣 的 膳食 ？
We have one of your friends here with us .	你 的 一个 朋友 在 我们 这里 .
Did Tom actually say that ?	汤姆 真的 那么 说 了 吗 ？
I could not enter because the door was closed .	我 因為 門 關著 進不去 .
I know him , but I do not know his name .	我 認識 他 但是 我 不 知道 他 的 名字 .
Actually , it was pretty boring .	实际上 ,   我 非常 无聊 .
I found this in your desk drawer .	我 在 你 的 桌子 抽屉 里 找到 了 这个 .
My nephew is allergic to eggs .	我 侄子 對 雞蛋 過敏 .
Help yourself to whatever you like .	你 想 吃 什麼 就 吃 什麼 .
My stomach is full .	我 的 胃 是 脹 滿 的 .
You will have to wait and see .	你 得 等一等 看 .
This book is for students whose native language is not Japanese .	這 本書 是 給 母語 不是 日語 的 學生 的 .
He passed his property on to his son .	他 把 他 的 财产 传给 了 他 儿子 .
I do not like this .	我 不 喜欢 .
Can you give me some money ?	你 能 給 我 一些 錢 嗎 ？
He had a large family to support .	他 要 養活 一個 大家庭 .
Where is your dog ?	你 的 狗 在 哪里 ？
Austria is one of the largest producers of electricity in Europe .	澳大利亚 在 欧洲 是 最大 的 电能 生产国 之一 .
Tom is taller than I am .	湯姆 比 我 高 .
He began to look for work .	他 开始 找 工作 了 .
Tom did nothing .	汤姆 什么 都 没 做 .
I will not allow you to do that .	我 不会 让 你 做 那事 .
The knife is not sharp .	這 刀不鋒利 .
Did you bring your family with you ?	你 帶著 家人 一起 來 嗎 ?
The plane is ready .	飞机 准备 好 了 .
The Sahara is a vast desert .	撒哈拉沙漠 广袤 无垠 .
Was that what Tom said ?	那 就是 汤姆 说 的 吗 ？
She finished her work an hour in advance .	她 提前 一 小时 完成 了 工作 .
Tom likes football .	汤姆 喜欢 足球 .
I said to myself , &quot; That is a good idea . &quot;	我 对 自己 说 ,   “ 那 是 个 好 主意 .   ”
No one understands me .	没有 人 理解 我 .
What just happened ?	刚刚 发生 了 什么 ？
I will give you a little tip .	我会 给 你些 提示 .
The meeting will be held tomorrow .	會議 將 於 明天 舉行 .
I can not believe that you were the smartest kid in your class .	我 不敢相信 你 是 你们 班 里面 最 聪明 的 孩子 .
I like the cold .	我 喜歡 寒冷 .
I hit him in the belly .	我 打 了 他 的 肚子 .
Will I see you tomorrow ?	我 明天 能 见到 你 吗 ？
Pigs share certain characteristics with human beings .	豬 與 人類 的 一些 特性 相同 .
That was not my intention .	这 不是 我 的 初衷 .
He has not come yet .	他 還 沒來 .
My father has been dead for ten years .	我 爸爸 去世 有 10 年 了 .
English is spoken in America .	在 美国 说 英语 .
The job looked quite simple , but it took me a week .	這份 工作 看 起來 很 簡單 ,   但 它 花 了 我 一個 星期 .
She is leaving the country in six months .	她 半年 后 就要 出国 了 .
There were no mistakes .	没有 错误 .
We knew no one .	我們 誰 也 不 認識 .
Give me a cigarette .	给 我 支 香烟 吧 .
The audience was deeply affected .	观众 深受感动 .
It is lunch time .	午餐 時間 到 了 .
I no longer love Tom .	我 不再 愛湯姆 了 .
Tom does not like to wear a watch .	汤姆 不 喜欢 戴 手表 .
He asked me to speak more slowly .	他 要求 我 講 慢 一點 .
She went to the movies by herself .	她 獨自 去 看 了 電影 .
What are you staring at ?	你 在看 什麼 ？
With just a little more effort , he would have succeeded .	如果 他 再 努力 一点 ,   就 可能 已经 成功 了 .
These tools are used for building a house .	这些 工具 是 用来 造 房子 的 .
He is apt to be late .	他 很 容易 遲 到 .
She kept on working .	她 继续 工作 .
The girl brought me a red and a white rose .	女孩 给 我 了 一枝 红玫瑰 和 一枝 白玫瑰 .
Gold is much heavier than water .	金子 比水 重得 多 .
I asked for my father is help .	我 向 我 父親 求助 .
I hear my uncle died of cancer .	我 聽到 我 叔叔 死 於 癌症 的 消息 .
Tom slept .	汤姆 睡 了 .
This place has a mysterious atmosphere to it .	这个 地方 的 气氛 很 神秘 .
In the Edo period , moon @-@ viewing parties were very popular .	在 江戶 時代 賞 月 的 宴會 非常 受歡 迎 .
Green suits you .	綠色 適合 你 .
He always quarrels with his wife .	他 總是 與 他 的 妻子 吵架 .
I would have liked to come with you , but I did not have time .	我 想 和 你 一起 去 ,   但是 我 没有 时间 .
She tore the letter into pieces .	她 把 信成 碎片 .
The car is waiting at the gate .	車 在 門口 等著 .
Let is walk .	我们 走走 吧 .
Do not run risks .	不要 冒险 .
I will gladly pay you anytime .	我 隨時 樂意 付錢 給 你 .
Can you tell me a little about yourself ?	你 能 稍微 告诉 我 关于 自己 的 事情 吗 ？
Do not let that happen again .	不要 再 让 这种 事 发生 了 ！
Tom is not accustomed to walking barefooted .	汤姆 不 习惯 光 着 脚 漫步 .
It is good to see you .	见到 你 真好 .
The shop is open from Monday to Saturday .	这家 店 从 星期一 到 星期六 都 营业 .
Let is drink coffee while we talk .	让 我们 边 喝咖啡 边 谈 .
This city is cold and lonely without you .	没有 你 这个 城市 孤单 又 冷清 .
They were very excited .	他们 非常 兴奋 .
I thought that Tom had a soccer game tonight .	我 以为 汤姆 今晚 有 足球比赛 .
I am OK .	我 沒事 .
Do you know this song ?	你 知道 這 首歌 嗎 ？
I do not have the address with me .	我 身上 沒 帶 這個 地址 .
We watch TV every day .	我们 每天 看电视 .
I miss you so much .	我 如此 想念 你 .
He was playing the piano .	他 那時 正在 彈 鋼琴 .
She spread the butter on the bread .	她 把 奶油 塗 在 麵 包 上 .
Can you do bookkeeping ?	你 會 記 帳 嗎 ?
I did not want to get up early .	我 不想 很早 起床 .
He is known as a great poet .	他 以 一個 偉大 的 詩人 聞名 .
She stabbed him in the back .	她 在 他 的 背上 戳 了 一下 .
I do not know when she got married .	我 不 知道 她 是 什么 时候 结婚 的 .
There are some eggs in the box .	盒子 裡 有 一些 蛋 .
Tom is not nearly as smart as he thinks he is .	汤姆 并 不 像 他 自 认为 的 那么 聪明 .
My father takes a bath before supper .	我 的 父親 在 晚 飯前 洗澡 .
Frankly speaking , I do not agree with you .	实话 说 ,   我 不 赞成 你 .
